date,city,cases,tests,deaths
2021-10-18,Westminster,18,562,0
2021-10-19,Westminster,16,549,0
2021-10-20,Westminster,14,486,0
2021-10-21,Westminster,14,449,0
2021-10-22,Westminster,10,409,0
2021-10-23,Westminster,9,208,0
2021-10-24,Westminster,27,166,0
2021-10-25,Westminster,14,448,0
2021-10-26,Westminster,24,558,0
2021-10-27,Westminster,15,554,0
2021-10-28,Westminster,30,521,0
2021-10-29,Westminster,25,379,0
2021-10-30,Westminster,20,266,0
2021-10-31,Westminster,6,154,0
2021-11-01,Westminster,28,571,0
2021-11-02,Westminster,36,591,0
2021-11-03,Westminster,16,617,0
2021-11-04,Westminster,26,506,0
2021-11-05,Westminster,10,456,0
2021-11-06,Westminster,18,224,0
2021-11-07,Westminster,26,203,0
2021-11-08,Westminster,8,548,0
2021-11-09,Westminster,14,606,0
2021-11-10,Westminster,22,641,0
2021-11-11,Westminster,6,374,4
2021-11-12,Westminster,18,316,0
2021-11-13,Westminster,26,192,0
2021-11-14,Westminster,2,148,0
2021-11-15,Westminster,22,661,0
2021-11-16,Westminster,10,668,0
2021-11-17,Westminster,12,469,0
2021-11-18,Westminster,12,428,0
2021-11-19,Westminster,14,375,0
2021-11-20,Westminster,8,210,0
2021-11-21,Westminster,4,158,0
2021-11-22,Westminster,18,447,0
2021-11-23,Westminster,24,444,2
2021-11-24,Westminster,18,322,0
2021-11-25,Westminster,4,76,0
2021-11-26,Westminster,10,239,0
2021-11-27,Westminster,14,187,0
2021-11-28,Westminster,10,159,0
2021-11-29,Westminster,38,697,0
2021-11-30,Westminster,14,629,0
2021-12-01,Westminster,18,469,0
2021-12-02,Westminster,26,520,0
2021-12-03,Westminster,14,473,0
2021-12-04,Westminster,16,220,0
2021-12-05,Westminster,10,184,0
2021-12-06,Westminster,23,579,0
2021-12-07,Westminster,26,693,2
2021-12-08,Westminster,14,529,0
2021-12-09,Westminster,12,572,0
2021-12-10,Westminster,12,412,0
2021-12-11,Westminster,5,235,2
2021-12-12,Westminster,6,202,0
2021-12-13,Westminster,16,568,0
2021-12-14,Westminster,25,611,0
2021-12-15,Westminster,21,468,0
2021-12-16,Westminster,30,462,0
2021-12-17,Westminster,45,459,0
2021-12-18,Westminster,22,287,0
2021-12-19,Westminster,10,245,0
2021-12-20,Westminster,77,670,0
2021-12-21,Westminster,70,559,0
2021-12-22,Westminster,123,617,0
2021-12-23,Westminster,116,665,0
2021-12-24,Westminster,82,281,0
2021-12-25,Westminster,71,200,0
2021-12-26,Westminster,165,555,0
2021-12-27,Westminster,372,1147,0
2021-12-28,Westminster,486,1453,0
2021-12-29,Westminster,306,1112,0
2021-12-30,Westminster,234,1049,2
2021-12-31,Westminster,51,422,0
2022-01-01,Westminster,3,227,0
2022-01-02,Westminster,43,327,0
2022-01-03,Westminster,77,829,0
2022-01-04,Westminster,111,867,0
2022-01-05,Westminster,56,859,2
2022-01-06,Westminster,46,948,0
2022-01-07,Westminster,40,789,0
2022-01-08,Westminster,16,362,1
2022-01-09,Westminster,20,253,0
2022-01-10,Westminster,31,880,1
2022-01-11,Westminster,27,757,0
2022-01-12,Westminster,35,785,0
2022-01-13,Westminster,14,735,0
2022-01-14,Westminster,27,611,0
2022-01-15,Westminster,9,270,0
2022-01-16,Westminster,2,185,0
2022-01-17,Westminster,11,476,0
2022-01-18,Westminster,15,657,0
2022-01-19,Westminster,26,702,2
2022-01-20,Westminster,17,616,2
2022-01-21,Westminster,11,525,0
2022-01-22,Westminster,15,226,1
2022-01-23,Westminster,4,145,1
2022-01-24,Westminster,15,528,4
2022-01-25,Westminster,7,516,1
2022-01-26,Westminster,7,503,0
2022-01-27,Westminster,8,538,1
2022-01-28,Westminster,6,444,0
2022-01-29,Westminster,5,158,0
2022-01-30,Westminster,3,102,0
2022-01-31,Westminster,4,460,1
2022-02-01,Westminster,2,327,1
2022-02-02,Westminster,3,471,0
2022-02-03,Westminster,5,451,1
2022-02-04,Westminster,1,338,2
2022-02-05,Westminster,0,116,1
2022-02-06,Westminster,0,68,0
2022-02-07,Westminster,2,404,1
2022-02-08,Westminster,3,357,1
2022-02-09,Westminster,1,388,0
2022-02-10,Westminster,1,355,0
2022-02-11,Westminster,0,307,0
2022-02-12,Westminster,0,100,0
2022-02-13,Westminster,0,79,1
2022-02-14,Westminster,0,375,0
2022-02-15,Westminster,2,329,0
2022-02-16,Westminster,2,328,0
2022-02-17,Westminster,0,263,0
2022-02-18,Westminster,0,246,0
2022-02-19,Westminster,0,77,0
2022-02-20,Westminster,0,104,0
2022-02-21,Westminster,0,188,0
2022-02-22,Westminster,0,337,0
2022-02-23,Westminster,0,299,0
2022-02-24,Westminster,0,293,0
2022-02-25,Westminster,0,215,0
2022-02-26,Westminster,0,79,0
2022-02-27,Westminster,0,70,0
2022-02-28,Westminster,0,262,0
2022-03-01,Westminster,0,153,0
2022-03-02,Westminster,0,15,0
2020-02-07,Yorba Linda,1,1,0
2020-02-28,Yorba Linda,0,3,0
2020-03-04,Yorba Linda,0,3,0
2020-03-05,Yorba Linda,0,4,0
2020-03-09,Yorba Linda,0,4,0
2020-03-11,Yorba Linda,0,2,0
2020-03-12,Yorba Linda,3,11,0
2020-03-13,Yorba Linda,0,3,0
2020-03-14,Yorba Linda,0,6,0
2020-03-15,Yorba Linda,0,1,0
2020-03-16,Yorba Linda,3,17,0
2020-03-17,Yorba Linda,1,21,0
2020-03-18,Yorba Linda,2,17,0
2020-03-19,Yorba Linda,3,14,0
2020-03-20,Yorba Linda,0,15,0
2020-03-21,Yorba Linda,2,7,0
2020-03-22,Yorba Linda,2,4,0
2020-03-23,Yorba Linda,4,27,0
2020-03-24,Yorba Linda,0,14,0
2020-03-25,Yorba Linda,0,5,0
2020-03-26,Yorba Linda,1,7,0
2020-03-27,Yorba Linda,1,13,0
2020-03-28,Yorba Linda,0,4,0
2020-03-29,Yorba Linda,2,8,0
2020-03-30,Yorba Linda,3,29,0
2020-03-31,Yorba Linda,2,16,0
2020-04-01,Yorba Linda,3,23,0
2020-04-02,Yorba Linda,5,24,0
2020-04-03,Yorba Linda,2,17,0
2020-04-04,Yorba Linda,0,8,0
2020-04-05,Yorba Linda,0,5,0
2020-04-06,Yorba Linda,0,16,0
2020-04-07,Yorba Linda,3,16,0
2020-04-08,Yorba Linda,1,18,0
2020-04-09,Yorba Linda,0,14,0
2020-04-10,Yorba Linda,3,19,0
2020-04-11,Yorba Linda,0,5,0
2020-04-12,Yorba Linda,1,4,0
2020-04-13,Yorba Linda,3,14,1
2020-04-14,Yorba Linda,0,18,0
2020-04-15,Yorba Linda,2,18,0
2020-04-16,Yorba Linda,1,19,0
2020-04-17,Yorba Linda,0,12,0
2020-04-18,Yorba Linda,0,5,0
2020-04-19,Yorba Linda,1,5,0
2020-04-20,Yorba Linda,5,20,0
2020-04-21,Yorba Linda,0,24,0
2020-04-22,Yorba Linda,0,21,0
2020-04-23,Yorba Linda,0,18,0
2020-04-24,Yorba Linda,1,28,0
2020-04-25,Yorba Linda,0,12,0
2020-04-26,Yorba Linda,0,4,0
2020-04-27,Yorba Linda,4,39,0
2020-04-28,Yorba Linda,1,27,0
2020-04-29,Yorba Linda,2,31,0
2020-04-30,Yorba Linda,0,41,0
2020-05-01,Yorba Linda,3,41,0
2020-05-02,Yorba Linda,1,14,0
2020-05-03,Yorba Linda,0,18,0
2020-05-04,Yorba Linda,1,59,0
2020-05-05,Yorba Linda,4,58,0
2020-05-06,Yorba Linda,0,35,0
2020-05-07,Yorba Linda,2,51,0
2020-05-08,Yorba Linda,1,50,0
2020-05-09,Yorba Linda,1,8,0
2020-05-10,Yorba Linda,0,15,0
2020-05-11,Yorba Linda,3,62,0
2020-05-12,Yorba Linda,6,58,0
2020-05-13,Yorba Linda,0,50,0
2020-05-14,Yorba Linda,0,48,0
2020-05-15,Yorba Linda,2,65,0
2020-05-16,Yorba Linda,2,20,0
2020-05-17,Yorba Linda,0,17,0
2020-05-18,Yorba Linda,2,71,0
2020-05-19,Yorba Linda,1,62,0
2020-05-20,Yorba Linda,0,49,0
2020-05-21,Yorba Linda,2,38,0
2020-05-22,Yorba Linda,1,73,0
2020-05-23,Yorba Linda,0,24,0
2020-05-24,Yorba Linda,0,34,0
2020-05-25,Yorba Linda,3,20,0
2020-05-26,Yorba Linda,3,102,0
2020-05-27,Yorba Linda,3,77,0
2020-05-28,Yorba Linda,0,42,0
2020-05-29,Yorba Linda,5,87,0
2020-05-30,Yorba Linda,7,29,0
2020-05-31,Yorba Linda,0,20,0
2020-06-01,Yorba Linda,3,80,0
2020-06-02,Yorba Linda,2,62,0
2020-06-03,Yorba Linda,3,90,0
2020-06-04,Yorba Linda,4,80,0
2020-06-05,Yorba Linda,3,100,0
2020-06-06,Yorba Linda,0,44,0
2020-06-07,Yorba Linda,1,23,0
2020-06-08,Yorba Linda,3,108,0
2020-06-09,Yorba Linda,1,82,0
2020-06-10,Yorba Linda,3,93,0
2020-06-11,Yorba Linda,8,91,0
2020-06-12,Yorba Linda,2,84,0
2020-06-13,Yorba Linda,3,38,0
2020-06-14,Yorba Linda,1,17,0
2020-06-15,Yorba Linda,7,102,0
2020-06-16,Yorba Linda,3,80,0
2020-06-17,Yorba Linda,3,96,0
2020-06-18,Yorba Linda,13,107,0
2020-06-19,Yorba Linda,9,110,0
2020-06-20,Yorba Linda,4,71,0
2020-06-21,Yorba Linda,5,36,0
2020-06-22,Yorba Linda,19,143,0
2020-06-23,Yorba Linda,11,114,0
2020-06-24,Yorba Linda,13,144,1
2020-06-25,Yorba Linda,20,115,0
2020-06-26,Yorba Linda,21,159,0
2020-06-27,Yorba Linda,7,52,0
2020-06-28,Yorba Linda,7,46,0
2020-06-29,Yorba Linda,10,131,2
2020-06-30,Yorba Linda,10,122,0
2020-07-01,Yorba Linda,23,180,0
2020-07-02,Yorba Linda,21,185,0
2020-07-03,Yorba Linda,12,84,0
2020-07-04,Yorba Linda,13,63,0
2020-07-05,Yorba Linda,11,54,0
2020-07-06,Yorba Linda,24,183,1
2020-07-07,Yorba Linda,18,109,1
2020-07-08,Yorba Linda,21,176,0
2020-07-09,Yorba Linda,20,143,0
2020-07-10,Yorba Linda,13,143,1
2020-07-11,Yorba Linda,11,56,0
2020-07-12,Yorba Linda,4,45,1
2020-07-13,Yorba Linda,14,142,1
2020-07-14,Yorba Linda,13,102,0
2020-07-15,Yorba Linda,14,146,0
2020-07-16,Yorba Linda,19,161,0
2020-07-17,Yorba Linda,6,156,0
2020-07-18,Yorba Linda,3,56,0
2020-07-19,Yorba Linda,6,59,0
2020-07-20,Yorba Linda,7,135,0
2020-07-21,Yorba Linda,5,91,0
2020-07-22,Yorba Linda,6,97,0
2020-07-23,Yorba Linda,4,82,0
2020-07-24,Yorba Linda,8,96,0
2020-07-25,Yorba Linda,3,56,0
2020-07-26,Yorba Linda,2,38,0
2020-07-27,Yorba Linda,2,113,0
2020-07-28,Yorba Linda,6,102,0
2020-07-29,Yorba Linda,13,134,0
2020-07-30,Yorba Linda,2,111,0
2020-07-31,Yorba Linda,10,127,0
2020-08-01,Yorba Linda,1,48,0
2020-08-02,Yorba Linda,1,55,0
2020-08-03,Yorba Linda,8,138,0
2020-08-04,Yorba Linda,5,147,0
2020-08-05,Yorba Linda,5,115,0
2020-08-06,Yorba Linda,4,91,0
2020-08-07,Yorba Linda,11,114,0
2020-08-08,Yorba Linda,0,54,0
2020-08-09,Yorba Linda,1,39,1
2020-08-10,Yorba Linda,4,131,0
2020-08-11,Yorba Linda,3,90,0
2020-08-12,Yorba Linda,2,115,0
2020-08-13,Yorba Linda,1,106,0
2020-08-14,Yorba Linda,2,118,0
2020-08-15,Yorba Linda,0,60,0
2020-08-16,Yorba Linda,2,35,0
2020-08-17,Yorba Linda,2,100,1
2020-08-18,Yorba Linda,3,98,0
2020-08-19,Yorba Linda,3,101,0
2020-08-20,Yorba Linda,4,87,0
2020-08-21,Yorba Linda,3,111,0
2020-08-22,Yorba Linda,2,37,1
2020-08-23,Yorba Linda,0,29,0
2020-08-24,Yorba Linda,3,109,0
2020-08-25,Yorba Linda,3,108,0
2020-08-26,Yorba Linda,2,91,0
2020-08-27,Yorba Linda,2,80,0
2020-08-28,Yorba Linda,0,90,0
2020-08-29,Yorba Linda,0,54,0
2020-08-30,Yorba Linda,2,32,0
2020-08-31,Yorba Linda,10,115,0
2020-09-01,Yorba Linda,4,122,2
2020-09-02,Yorba Linda,4,89,0
2020-09-03,Yorba Linda,4,104,1
2020-09-04,Yorba Linda,5,101,0
2020-09-05,Yorba Linda,2,43,0
2020-09-06,Yorba Linda,1,42,0
2020-09-07,Yorba Linda,3,45,0
2020-09-08,Yorba Linda,6,115,0
2020-09-09,Yorba Linda,3,116,0
2020-09-10,Yorba Linda,4,84,0
2020-09-11,Yorba Linda,2,122,0
2020-09-12,Yorba Linda,1,76,0
2020-09-13,Yorba Linda,3,45,0
2020-09-14,Yorba Linda,8,123,0
2020-09-15,Yorba Linda,4,103,0
2020-09-16,Yorba Linda,8,133,0
2020-09-17,Yorba Linda,7,117,0
2020-09-18,Yorba Linda,6,139,0
2020-09-19,Yorba Linda,6,71,0
2020-09-20,Yorba Linda,3,75,0
2020-09-21,Yorba Linda,1,119,0
2020-09-22,Yorba Linda,9,134,0
2020-09-23,Yorba Linda,4,119,0
2020-09-24,Yorba Linda,9,125,0
2020-09-25,Yorba Linda,8,155,0
2020-09-26,Yorba Linda,4,62,0
2020-09-27,Yorba Linda,4,88,0
2020-09-28,Yorba Linda,5,143,0
2020-09-29,Yorba Linda,8,155,0
2020-09-30,Yorba Linda,2,122,0
2020-10-01,Yorba Linda,6,115,0
2020-10-02,Yorba Linda,1,155,0
2020-10-03,Yorba Linda,6,91,0
2020-10-04,Yorba Linda,2,57,0
2020-10-05,Yorba Linda,7,174,0
2020-10-06,Yorba Linda,8,162,0
2020-10-07,Yorba Linda,3,158,0
2020-10-08,Yorba Linda,7,154,0
2020-10-09,Yorba Linda,5,131,0
2020-10-10,Yorba Linda,3,89,0
2020-10-11,Yorba Linda,4,60,0
2020-10-12,Yorba Linda,7,143,0
2020-10-13,Yorba Linda,9,171,0
2020-10-14,Yorba Linda,7,143,0
2020-10-15,Yorba Linda,2,116,0
2020-10-16,Yorba Linda,5,140,0
2020-10-17,Yorba Linda,2,81,0
2020-10-18,Yorba Linda,2,38,1
2020-10-19,Yorba Linda,4,187,0
2020-10-20,Yorba Linda,7,212,0
2020-10-21,Yorba Linda,7,137,0
2020-10-22,Yorba Linda,7,132,0
2020-10-23,Yorba Linda,3,118,0
2020-10-24,Yorba Linda,5,68,0
2020-10-25,Yorba Linda,2,77,0
2020-10-26,Yorba Linda,4,148,0
2020-10-27,Yorba Linda,4,198,0
2020-10-28,Yorba Linda,6,147,0
2020-10-29,Yorba Linda,2,149,0
2020-10-30,Yorba Linda,5,141,0
2020-10-31,Yorba Linda,6,92,0
2020-11-01,Yorba Linda,2,51,0
2020-11-02,Yorba Linda,11,200,0
2020-11-03,Yorba Linda,11,191,0
2020-11-04,Yorba Linda,10,229,0
2020-11-05,Yorba Linda,11,188,0
2020-11-06,Yorba Linda,19,183,0
2020-11-07,Yorba Linda,2,86,0
2020-11-08,Yorba Linda,11,87,0
2020-11-09,Yorba Linda,12,208,0
2020-11-10,Yorba Linda,15,208,1
2020-11-11,Yorba Linda,12,186,0
2020-11-12,Yorba Linda,15,234,0
2020-11-13,Yorba Linda,20,281,0
2020-11-14,Yorba Linda,12,107,0
2020-11-15,Yorba Linda,8,90,0
2020-11-16,Yorba Linda,28,278,0
2020-11-17,Yorba Linda,25,294,0
2020-11-18,Yorba Linda,8,301,0
2020-11-19,Yorba Linda,21,302,0
2020-11-20,Yorba Linda,20,298,0
2020-11-21,Yorba Linda,8,204,0
2020-11-22,Yorba Linda,21,158,0
2020-11-23,Yorba Linda,22,302,0
2020-11-24,Yorba Linda,33,351,0
2020-11-25,Yorba Linda,23,261,0
2020-11-26,Yorba Linda,15,85,0
2020-11-27,Yorba Linda,28,196,0
2020-11-28,Yorba Linda,24,168,0
2020-11-29,Yorba Linda,19,140,1
2020-11-30,Yorba Linda,35,382,0
2020-12-01,Yorba Linda,51,435,0
2020-12-02,Yorba Linda,36,307,1
2020-12-03,Yorba Linda,33,292,0
2020-12-04,Yorba Linda,56,321,0
2020-12-05,Yorba Linda,32,177,0
2020-12-06,Yorba Linda,26,144,0
2020-12-07,Yorba Linda,41,386,0
2020-12-08,Yorba Linda,51,410,0
2020-12-09,Yorba Linda,59,356,1
2020-12-10,Yorba Linda,66,388,0
2020-12-11,Yorba Linda,45,337,1
2020-12-12,Yorba Linda,36,193,0
2020-12-13,Yorba Linda,23,157,0
2020-12-14,Yorba Linda,68,460,0
2020-12-15,Yorba Linda,77,461,0
2020-12-16,Yorba Linda,77,445,1
2020-12-17,Yorba Linda,56,435,0
2020-12-18,Yorba Linda,69,423,0
2020-12-19,Yorba Linda,35,228,0
2020-12-20,Yorba Linda,23,180,0
2020-12-21,Yorba Linda,79,530,0
2020-12-22,Yorba Linda,86,508,0
2020-12-23,Yorba Linda,65,417,0
2020-12-24,Yorba Linda,44,249,1
2020-12-25,Yorba Linda,16,56,0
2020-12-26,Yorba Linda,40,166,1
2020-12-27,Yorba Linda,36,139,0
2020-12-28,Yorba Linda,95,456,0
2020-12-29,Yorba Linda,65,361,1
2020-12-30,Yorba Linda,92,410,1
2020-12-31,Yorba Linda,69,322,2
2021-01-01,Yorba Linda,33,120,1
2021-01-02,Yorba Linda,59,235,1
2021-01-03,Yorba Linda,49,199,1
2021-01-04,Yorba Linda,86,542,1
2021-01-05,Yorba Linda,95,458,1
2021-01-06,Yorba Linda,99,449,2
2021-01-07,Yorba Linda,84,430,0
2021-01-08,Yorba Linda,71,364,0
2021-01-09,Yorba Linda,44,209,0
2021-01-10,Yorba Linda,25,149,2
2021-01-11,Yorba Linda,76,543,0
2021-01-12,Yorba Linda,78,480,2
2021-01-13,Yorba Linda,48,393,0
2021-01-14,Yorba Linda,58,399,1
2021-01-15,Yorba Linda,41,339,1
2021-01-16,Yorba Linda,22,164,1
2021-01-17,Yorba Linda,32,146,0
2021-01-18,Yorba Linda,56,429,3
2021-01-19,Yorba Linda,31,414,0
2021-01-20,Yorba Linda,43,458,2
2021-01-21,Yorba Linda,48,412,1
2021-01-22,Yorba Linda,29,285,0
2021-01-23,Yorba Linda,19,148,2
2021-01-24,Yorba Linda,11,106,1
2021-01-25,Yorba Linda,40,462,0
2021-01-26,Yorba Linda,42,413,0
2021-01-27,Yorba Linda,28,382,0
2021-01-28,Yorba Linda,22,321,1
2021-01-29,Yorba Linda,20,349,1
2021-01-30,Yorba Linda,20,133,0
2021-01-31,Yorba Linda,4,103,4
2021-02-01,Yorba Linda,34,375,0
2021-02-02,Yorba Linda,15,292,2
2021-02-03,Yorba Linda,26,294,1
2021-02-04,Yorba Linda,29,261,2
2021-02-05,Yorba Linda,22,260,2
2021-02-06,Yorba Linda,10,114,0
2021-02-07,Yorba Linda,5,77,1
2021-02-08,Yorba Linda,13,296,1
2021-02-09,Yorba Linda,15,250,0
2021-02-10,Yorba Linda,11,245,0
2021-02-11,Yorba Linda,17,224,0
2021-02-12,Yorba Linda,8,178,1
2021-02-13,Yorba Linda,8,71,0
2021-02-14,Yorba Linda,6,71,1
2021-02-15,Yorba Linda,18,192,1
2021-02-16,Yorba Linda,9,277,0
2021-02-17,Yorba Linda,6,254,0
2021-02-18,Yorba Linda,12,185,1
2021-02-19,Yorba Linda,4,184,0
2021-02-20,Yorba Linda,1,71,0
2021-02-21,Yorba Linda,6,81,0
2021-02-22,Yorba Linda,8,223,0
2021-02-23,Yorba Linda,5,226,0
2021-02-24,Yorba Linda,3,207,0
2021-02-25,Yorba Linda,12,178,0
2021-02-26,Yorba Linda,6,161,0
2021-02-27,Yorba Linda,3,72,2
2021-02-28,Yorba Linda,1,62,0
2021-03-01,Yorba Linda,6,229,0
2021-03-02,Yorba Linda,2,239,0
2021-03-03,Yorba Linda,4,298,0
2021-03-04,Yorba Linda,4,161,0
2021-03-05,Yorba Linda,4,158,0
2021-03-06,Yorba Linda,1,72,0
2021-03-07,Yorba Linda,1,64,0
2021-03-08,Yorba Linda,2,200,0
2021-03-09,Yorba Linda,4,184,0
2021-03-10,Yorba Linda,6,530,0
2021-03-11,Yorba Linda,2,150,0
2021-03-12,Yorba Linda,1,156,2
2021-03-13,Yorba Linda,3,60,0
2021-03-14,Yorba Linda,0,56,0
2021-03-15,Yorba Linda,6,204,0
2021-03-16,Yorba Linda,7,183,0
2021-03-17,Yorba Linda,3,615,0
2021-03-18,Yorba Linda,3,203,0
2021-03-19,Yorba Linda,3,172,0
2021-03-20,Yorba Linda,2,90,0
2021-03-21,Yorba Linda,1,67,0
2021-03-22,Yorba Linda,0,275,0
2021-03-23,Yorba Linda,0,232,0
2021-03-24,Yorba Linda,1,500,0
2021-03-25,Yorba Linda,6,285,0
2021-03-26,Yorba Linda,1,165,0
2021-03-27,Yorba Linda,2,74,0
2021-03-28,Yorba Linda,3,85,0
2021-03-29,Yorba Linda,3,283,0
2021-03-30,Yorba Linda,2,206,1
2021-03-31,Yorba Linda,4,182,0
2021-04-01,Yorba Linda,4,171,0
2021-04-02,Yorba Linda,3,176,0
2021-04-03,Yorba Linda,6,87,0
2021-04-04,Yorba Linda,2,45,0
2021-04-05,Yorba Linda,5,299,0
2021-04-06,Yorba Linda,7,263,0
2021-04-07,Yorba Linda,6,278,0
2021-04-08,Yorba Linda,2,228,0
2021-04-09,Yorba Linda,3,145,0
2021-04-10,Yorba Linda,1,66,0
2021-04-11,Yorba Linda,3,73,0
2021-04-12,Yorba Linda,1,333,0
2021-04-13,Yorba Linda,5,235,0
2021-04-14,Yorba Linda,5,248,0
2021-04-15,Yorba Linda,1,140,0
2021-04-16,Yorba Linda,2,190,0
2021-04-17,Yorba Linda,0,70,0
2021-04-18,Yorba Linda,4,85,0
2021-04-19,Yorba Linda,3,293,0
2021-04-20,Yorba Linda,7,210,0
2021-04-21,Yorba Linda,6,213,0
2021-04-22,Yorba Linda,3,114,0
2021-04-23,Yorba Linda,1,206,0
2021-04-24,Yorba Linda,0,66,0
2021-04-25,Yorba Linda,1,86,0
2021-04-26,Yorba Linda,2,294,0
2021-04-27,Yorba Linda,3,213,0
2021-04-28,Yorba Linda,5,221,0
2021-04-29,Yorba Linda,4,188,0
2021-04-30,Yorba Linda,4,187,0
2021-05-01,Yorba Linda,1,88,0
2021-05-02,Yorba Linda,1,61,0
2021-05-03,Yorba Linda,5,274,0
2021-05-04,Yorba Linda,2,229,0
2021-05-05,Yorba Linda,1,205,0
2021-05-06,Yorba Linda,2,160,0
2021-05-07,Yorba Linda,3,166,0
2021-05-08,Yorba Linda,0,81,0
2021-05-09,Yorba Linda,0,54,0
2021-05-10,Yorba Linda,1,240,0
2021-05-11,Yorba Linda,5,214,0
2021-05-12,Yorba Linda,1,202,0
2021-05-13,Yorba Linda,2,178,0
2021-05-14,Yorba Linda,0,189,0
2021-05-15,Yorba Linda,1,99,0
2021-05-16,Yorba Linda,0,72,1
2021-05-17,Yorba Linda,1,240,0
2021-05-18,Yorba Linda,2,162,0
2021-05-19,Yorba Linda,3,195,0
2021-05-20,Yorba Linda,2,165,0
2021-05-21,Yorba Linda,6,170,0
2021-05-22,Yorba Linda,3,69,0
2021-05-23,Yorba Linda,0,68,0
2021-05-24,Yorba Linda,0,227,0
2021-05-25,Yorba Linda,4,204,0
2021-05-26,Yorba Linda,1,171,0
2021-05-27,Yorba Linda,0,134,0
2021-05-28,Yorba Linda,1,120,1
2021-05-29,Yorba Linda,0,68,0
2021-05-30,Yorba Linda,1,87,0
2021-05-31,Yorba Linda,0,75,0
2021-06-01,Yorba Linda,1,271,0
2021-06-02,Yorba Linda,2,211,0
2021-06-03,Yorba Linda,3,206,0
2021-06-04,Yorba Linda,0,203,0
2021-06-05,Yorba Linda,0,116,0
2021-06-06,Yorba Linda,0,107,0
2021-06-07,Yorba Linda,0,281,0
2021-06-08,Yorba Linda,0,178,0
2021-06-09,Yorba Linda,0,227,0
2021-06-10,Yorba Linda,0,159,0
2021-06-11,Yorba Linda,2,151,0
2021-06-12,Yorba Linda,0,105,0
2021-06-13,Yorba Linda,0,144,0
2021-06-14,Yorba Linda,2,263,0
2021-06-15,Yorba Linda,0,358,0
2021-06-16,Yorba Linda,4,254,0
2021-06-17,Yorba Linda,2,241,0
2021-06-18,Yorba Linda,0,224,0
2021-06-19,Yorba Linda,2,168,0
2021-06-20,Yorba Linda,2,112,0
2021-06-21,Yorba Linda,6,264,0
2021-06-22,Yorba Linda,6,212,0
2021-06-23,Yorba Linda,4,257,0
2021-06-24,Yorba Linda,6,262,0
2021-06-25,Yorba Linda,8,244,0
2021-06-26,Yorba Linda,7,137,0
2021-06-27,Yorba Linda,4,121,0
2021-06-28,Yorba Linda,1,233,0
2021-06-29,Yorba Linda,2,215,0
2021-06-30,Yorba Linda,10,216,0
2021-07-01,Yorba Linda,6,202,0
2021-07-02,Yorba Linda,16,258,0
2021-07-03,Yorba Linda,7,228,0
2021-07-04,Yorba Linda,2,57,0
2021-07-05,Yorba Linda,10,141,0
2021-07-06,Yorba Linda,10,254,0
2021-07-07,Yorba Linda,12,260,0
2021-07-08,Yorba Linda,16,193,0
2021-07-09,Yorba Linda,14,255,0
2021-07-10,Yorba Linda,20,198,0
2021-07-11,Yorba Linda,12,173,0
2021-07-12,Yorba Linda,20,277,0
2021-07-13,Yorba Linda,18,211,0
2021-07-14,Yorba Linda,22,260,0
2021-07-15,Yorba Linda,13,223,0
2021-07-16,Yorba Linda,10,187,0
2021-07-17,Yorba Linda,22,184,0
2021-07-18,Yorba Linda,14,140,0
2021-07-19,Yorba Linda,40,335,0
2021-07-20,Yorba Linda,32,252,0
2021-07-21,Yorba Linda,32,316,0
2021-07-22,Yorba Linda,33,297,0
2021-07-23,Yorba Linda,40,313,0
2021-07-24,Yorba Linda,28,203,0
2021-07-25,Yorba Linda,46,241,0
2021-07-26,Yorba Linda,50,368,0
2021-07-27,Yorba Linda,74,374,0
2021-07-28,Yorba Linda,27,358,0
2021-07-29,Yorba Linda,56,368,0
2021-07-30,Yorba Linda,46,377,0
2021-07-31,Yorba Linda,30,239,0
2021-08-01,Yorba Linda,44,271,2
2021-08-02,Yorba Linda,64,456,0
2021-08-03,Yorba Linda,51,406,2
2021-08-04,Yorba Linda,44,430,2
2021-08-05,Yorba Linda,81,502,0
2021-08-06,Yorba Linda,62,413,0
2021-08-07,Yorba Linda,53,248,0
2021-08-08,Yorba Linda,40,263,0
2021-08-09,Yorba Linda,52,465,0
2021-08-10,Yorba Linda,72,477,2
2021-08-11,Yorba Linda,64,460,0
2021-08-12,Yorba Linda,51,489,0
2021-08-13,Yorba Linda,53,411,2
2021-08-14,Yorba Linda,48,282,0
2021-08-15,Yorba Linda,36,278,0
2021-08-16,Yorba Linda,32,418,0
2021-08-17,Yorba Linda,56,435,0
2021-08-18,Yorba Linda,34,448,0
2021-08-19,Yorba Linda,32,432,0
2021-08-20,Yorba Linda,34,406,0
2021-08-21,Yorba Linda,38,338,0
2021-08-22,Yorba Linda,38,210,0
2021-08-23,Yorba Linda,32,468,0
2021-08-24,Yorba Linda,42,506,0
2021-08-25,Yorba Linda,60,496,2
2021-08-26,Yorba Linda,42,422,2
2021-08-27,Yorba Linda,28,408,0
2021-08-28,Yorba Linda,24,255,0
2021-08-29,Yorba Linda,20,192,0
2021-08-30,Yorba Linda,43,496,0
2021-08-31,Yorba Linda,38,518,0
2021-09-01,Yorba Linda,46,524,0
2021-09-02,Yorba Linda,46,408,0
2021-09-03,Yorba Linda,34,438,0
2021-09-04,Yorba Linda,26,276,0
2021-09-05,Yorba Linda,8,257,0
